generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
552,62,2.789923157273412e-05,2.9461403262638913e-05,2.9354024230839405e-05,3.025727652431596e-07
553,66,2.789923157273412e-05,2.9816120378276975e-05,2.938359594163567e-05,2.475962008376262e-07
554,72,2.8631810086931394e-05,2.9461403262638913e-05,2.941015765059137e-05,1.6504853492007282e-07
555,70,2.8631810086931394e-05,2.9461403262638913e-05,2.9408207751752742e-05,1.697832931076365e-07
556,74,2.821193862868194e-05,2.946765545690624e-05,2.9419265351699707e-05,1.8321428158893187e-07
557,68,2.8159198651037364e-05,2.946765545690624e-05,2.942904632214386e-05,1.6545657170177575e-07
558,68,2.892466623799901e-05,2.946765545690624e-05,2.9450083193758253e-05,7.270425414164875e-08
559,65,2.853558407076683e-05,2.946765545690624e-05,2.9450049286105583e-05,1.0289135726147423e-07
560,69,2.8309378049883292e-05,2.946765545690624e-05,2.9435656817906116e-05,1.6322464304259478e-07
561,74,2.7949420044254417e-05,2.946765545690624e-05,2.939932188184877e-05,2.5605703142657655e-07
562,74,2.7848184216422503e-05,2.946765545690624e-05,2.938846435307247e-05,2.6961645716532e-07
563,60,2.7480998518550224e-05,2.946765545690624e-05,2.9395525424175806e-05,2.8187504956650397e-07
564,68,2.7934126931243416e-05,2.9829554258409055e-05,2.9423846868575133e-05,2.2554353713156395e-07
565,68,2.7352771971199227e-05,2.9829554258409055e-05,2.9403714514663713e-05,3.182115633935365e-07
566,68,2.7352771971199227e-05,2.9829554258409055e-05,2.9400131025075436e-05,3.6070137281286713e-07
567,71,2.7352771971199227e-05,2.9829554258409055e-05,2.937662131785597e-05,3.5359656480633716e-07
568,68,2.7352771971199227e-05,2.9829554258409055e-05,2.9436823195911516e-05,3.0354425129324073e-07
569,66,2.7352771971199227e-05,2.9829554258409055e-05,2.9369119087979034e-05,5.022270665998545e-07
570,64,2.7352771971199227e-05,2.9829554258409055e-05,2.930193937092239e-05,6.121640083484946e-07
571,58,2.7352771971199227e-05,2.9829554258409055e-05,2.929268833003805e-05,6.524412175141977e-07
572,68,2.7352771971199227e-05,2.9829554258409055e-05,2.92364229347789e-05,6.692046985825888e-07
573,66,2.7352771971199227e-05,2.9829554258409055e-05,2.9350008935281495e-05,5.338708800012538e-07
574,70,2.7352771971199227e-05,2.9829554258409055e-05,2.9395353753240082e-05,4.22545587818332e-07
575,72,2.7352771971199227e-05,2.9829554258409055e-05,2.937555672150334e-05,4.559018342030735e-07
576,66,2.7352771971199227e-05,2.9829554258409055e-05,2.9354978191455378e-05,4.972787305653738e-07
577,66,2.7235887907273177e-05,2.9829554258409055e-05,2.932840448753496e-05,6.228150151415274e-07
578,70,2.7235887907273177e-05,2.9829554258409055e-05,2.9408230310294047e-05,5.269676953543792e-07
579,76,2.7235887907273177e-05,2.9829554258409055e-05,2.937482777226714e-05,5.909917883444355e-07
580,70,2.7235887907273177e-05,2.9829554258409055e-05,2.9429569704322087e-05,4.5333846767256074e-07
581,68,2.7069235569148075e-05,2.9829554258409055e-05,2.9440108343062213e-05,3.9258224998441787e-07
582,69,2.7352771971199227e-05,2.9829554258409055e-05,2.9431989877404617e-05,3.574910975670704e-07
583,64,2.7470672197563782e-05,2.9829554258409055e-05,2.941635548089515e-05,3.464027276327206e-07
584,64,2.7470672197563782e-05,2.9829554258409055e-05,2.941454590957866e-05,3.472443649919067e-07
585,74,2.7470672197563782e-05,2.9829554258409055e-05,2.9428160131600075e-05,3.489703232606068e-07
586,68,2.903555792479838e-05,2.9829554258409055e-05,2.9485396955202337e-05,1.6699262161599713e-07
587,70,2.903555792479838e-05,2.9829554258409055e-05,2.952366614907105e-05,1.7811502743312513e-07
588,70,2.795343719204976e-05,2.9829554258409055e-05,2.9518622235530063e-05,2.565827515239108e-07
589,70,2.795343719204976e-05,2.9829554258409055e-05,2.948696732976422e-05,3.450745480638215e-07
590,74,2.795343719204976e-05,2.9829554258409055e-05,2.9462319583786213e-05,3.3595868063948407e-07
591,74,2.8904493225408212e-05,2.9829554258409055e-05,2.9541225218925917e-05,1.7102198483101524e-07
592,66,2.882912450205018e-05,2.9829554258409055e-05,2.9535564133847425e-05,2.058705256542577e-07
593,74,2.882912450205018e-05,2.9829554258409055e-05,2.9505951502491326e-05,2.254103034838804e-07
594,68,2.882912450205018e-05,2.9829554258409055e-05,2.9493715457796974e-05,2.2157948134620119e-07
595,74,2.8710989869475366e-05,2.9829554258409055e-05,2.9485635580769323e-05,2.5490964439662855e-07
596,74,2.8710989869475366e-05,2.9829554258409055e-05,2.9454021642739887e-05,2.9240462597333085e-07
597,70,2.7904870275882557e-05,2.9829554258409055e-05,2.9484366321798708e-05,3.5902177905631286e-07
598,62,2.8299550246549816e-05,2.9829554258409055e-05,2.9472056996419694e-05,3.377376645645926e-07
599,58,2.8299550246549816e-05,2.9829554258409055e-05,2.9514650269664584e-05,3.1591101863125603e-07
600,72,2.7496674038884548e-05,2.9829554258409055e-05,2.951226481070769e-05,3.6661546140352764e-07
601,68,2.7496674038884548e-05,2.9829554258409055e-05,2.9446712102494063e-05,4.896185142470798e-07
602,66,2.7496674038884548e-05,2.9829554258409055e-05,2.9440271158770865e-05,4.639287275520398e-07
603,66,2.728989814682061e-05,2.9829554258409055e-05,2.9371195681019345e-05,5.874519418870427e-07
604,72,2.728989814682061e-05,2.9829554258409055e-05,2.9404962365851893e-05,6.137108835634448e-07
605,62,2.728989814682061e-05,2.9829554258409055e-05,2.929163252778075e-05,7.232299152470367e-07
606,74,2.728989814682061e-05,2.9829554258409055e-05,2.9198944050226238e-05,7.343918185214542e-07
607,62,2.728989814682061e-05,2.9829554258409055e-05,2.897270801334115e-05,8.090318182032354e-07
608,72,2.728989814682061e-05,2.9829554258409055e-05,2.9132883353347374e-05,7.526178998007574e-07
609,72,2.7496674038884548e-05,2.9829554258409055e-05,2.923310632789314e-05,6.911285174619493e-07
610,76,2.7561894142227387e-05,2.9829554258409055e-05,2.9279086283523124e-05,6.569961982255398e-07
611,70,2.7561894142227387e-05,2.9829554258409055e-05,2.9394393365734046e-05,5.549497337543926e-07
612,58,2.7561894142227387e-05,2.9829554258409055e-05,2.9435854370453086e-05,4.996573747420122e-07
613,76,2.7561894142227387e-05,2.9829554258409055e-05,2.949183148972693e-05,4.722414913040891e-07
614,78,2.7938312925543573e-05,2.9829554258409055e-05,2.9552257112828757e-05,4.276166244782759e-07
615,64,2.7938312925543573e-05,2.9829554258409055e-05,2.9624822023346683e-05,3.38243655110224e-07
616,70,2.8272421357322375e-05,2.9829554258409055e-05,2.9680675752137387e-05,2.7854981655816854e-07
617,74,2.8272421357322375e-05,2.9829554258409055e-05,2.965250240535551e-05,3.1721062930323835e-07
618,60,2.8272421357322375e-05,2.9829554258409055e-05,2.963174049194983e-05,3.161794419145389e-07
619,68,2.8272421357322375e-05,2.9829554258409055e-05,2.9566391757094783e-05,4.035062535052099e-07
620,70,2.8272421357322375e-05,2.9829554258409055e-05,2.957665214346411e-05,3.757557876720045e-07
621,58,2.815634023275333e-05,2.9829554258409055e-05,2.954215948823234e-05,3.818179740590321e-07
622,73,2.8272421357322375e-05,3.010258888161235e-05,2.9604302330241032e-05,3.208035017783865e-07
623,66,2.8066249274761662e-05,3.010258888161235e-05,2.9580468132001315e-05,3.710774133468761e-07
624,70,2.835159770632266e-05,2.9829554258409055e-05,2.958242864941823e-05,3.1886083087942595e-07
625,66,2.835159770632266e-05,2.9829554258409055e-05,2.959082596162e-05,3.9404344084497237e-07
626,68,2.692477287573307e-05,2.9829554258409055e-05,2.9577017902376255e-05,4.2601981217938835e-07
627,62,2.692477287573307e-05,2.9829554258409055e-05,2.9566860787572715e-05,4.230966217832148e-07
628,70,2.7473251427583366e-05,2.9829554258409055e-05,2.9577432224121262e-05,3.5429374394459855e-07
629,70,2.7473251427583366e-05,2.9829554258409055e-05,2.9620394069212172e-05,3.3744830986792015e-07
630,72,2.835159770632266e-05,2.9829554258409055e-05,2.9627363028406774e-05,2.4387468974869797e-07
631,68,2.7179885592857553e-05,2.9829554258409055e-05,2.9600818718627393e-05,3.291677896138676e-07
632,70,2.7179885592857553e-05,2.9829554258409055e-05,2.9535137023798857e-05,3.585879467513142e-07
633,58,2.9461403262638913e-05,2.9829554258409055e-05,2.958644275152132e-05,1.6262105901053956e-07
634,72,2.9461403262638913e-05,3.0403402627113436e-05,2.9604989153446278e-05,1.8896383917502948e-07
635,74,2.9461403262638913e-05,3.0403402627113436e-05,2.96139300857372e-05,1.9408520077390213e-07
636,66,2.9461403262638913e-05,2.9829554258409055e-05,2.9569679038948057e-05,1.6576902457690023e-07
637,64,2.9461403262638913e-05,2.9829554258409055e-05,2.9568462856435443e-05,1.6620146999440421e-07
638,70,2.7757565055793522e-05,2.9829554258409055e-05,2.9574641117447896e-05,2.696117424599668e-07
639,67,2.827877502672872e-05,2.9829554258409055e-05,2.9608788518035116e-05,2.4027262873296627e-07
640,74,2.827877502672872e-05,2.9829554258409055e-05,2.9594915543955114e-05,2.435749245178435e-07
641,62,2.9181416082520178e-05,2.9829554258409055e-05,2.962467341867963e-05,1.94904300048985e-07
642,66,2.852047311774872e-05,2.9829554258409055e-05,2.9590296283417623e-05,2.31814762146079e-07
643,65,2.7979834228118874e-05,2.9829554258409055e-05,2.9546861861715718e-05,2.873443518699002e-07
644,80,2.7979834228118874e-05,2.9829554258409055e-05,2.9553934025918972e-05,2.893751472852722e-07
645,76,2.7979834228118874e-05,2.9829554258409055e-05,2.9548312524848874e-05,3.644975360077587e-07
646,70,2.7979834228118874e-05,2.9829554258409055e-05,2.9574950723193743e-05,2.6337952070988913e-07
647,74,2.907472932058165e-05,2.9829554258409055e-05,2.9592136751601014e-05,1.9652357745665668e-07
648,66,2.9365623052728755e-05,2.9829554258409055e-05,2.9600470015628212e-05,1.8309650560386773e-07
649,67,2.8595225701924913e-05,2.9829554258409055e-05,2.961423611792478e-05,2.1807326185669727e-07
650,62,2.8595225701924913e-05,2.9829554258409055e-05,2.9626607661958746e-05,2.1774091251334717e-07
651,72,2.8595225701924913e-05,2.9829554258409055e-05,2.9642234074553514e-05,2.2066842018035776e-07
652,66,2.8874633317687564e-05,2.9829554258409055e-05,2.964611330169653e-05,2.0619734849905328e-07
653,62,2.9365623052728755e-05,2.9829554258409055e-05,2.9649232670507274e-05,1.8887218000759158e-07
654,78,2.9365623052728755e-05,2.9829554258409055e-05,2.964707503094306e-05,1.9523165627477577e-07
655,61,2.9245500644637362e-05,2.9829554258409055e-05,2.9637578736512155e-05,1.9846305471935383e-07
656,75,2.9245500644637362e-05,2.9829554258409055e-05,2.9638615408411466e-05,2.0646047579216315e-07
657,67,2.8857959528159142e-05,2.9829554258409055e-05,2.9617499093736602e-05,2.3226659219718903e-07
658,72,2.8857959528159142e-05,2.9829554258409055e-05,2.963588473818819e-05,2.651000589547328e-07
659,71,2.8857959528159142e-05,3.0117440590468944e-05,2.963646088896445e-05,2.783004126979389e-07
660,64,2.8857959528159142e-05,3.0117440590468944e-05,2.966111913123775e-05,2.996242575430934e-07
661,66,2.8857959528159142e-05,2.9877859627897364e-05,2.9660925186910255e-05,2.9660641500018113e-07
662,70,2.8055966380567252e-05,2.9877859627897364e-05,2.967813130005547e-05,2.983135167280222e-07
663,64,2.8857959528159142e-05,2.9877859627897364e-05,2.9698405424158796e-05,2.3426424346072324e-07
664,72,2.8857959528159142e-05,2.9829554258409055e-05,2.9709946541168314e-05,2.1434697305784225e-07
665,66,2.8309868720488743e-05,2.9829554258409055e-05,2.9711835705377313e-05,2.2882109536092358e-07
666,60,2.818337779622163e-05,2.9829554258409055e-05,2.9685459359528966e-05,2.86387020272018e-07
667,70,2.8309868720488743e-05,2.9829554258409055e-05,2.9637963440841315e-05,3.164399112936689e-07
668,60,2.8309868720488743e-05,2.9829554258409055e-05,2.9613498358267003e-05,3.4845654978599587e-07
669,64,2.824051325080355e-05,2.9829554258409055e-05,2.960190938746744e-05,3.596447525520427e-07
670,76,2.8309868720488743e-05,2.9829554258409055e-05,2.9588199201151504e-05,3.4669144228995085e-07
671,72,2.7470672197563782e-05,2.9829554258409055e-05,2.9545811180038457e-05,4.866058392548188e-07
672,72,2.7470672197563782e-05,2.9829554258409055e-05,2.9480103788768354e-05,5.356216424977607e-07
673,76,2.7470672197563782e-05,2.9829554258409055e-05,2.9491944093264787e-05,4.998239195973713e-07
674,68,2.8309868720488743e-05,2.9829554258409055e-05,2.9631169610894345e-05,3.1785773675112236e-07
675,68,2.8309868720488743e-05,2.9829554258409055e-05,2.9657600406982386e-05,2.414845825237154e-07
676,66,2.8309868720488743e-05,2.9829554258409055e-05,2.9645015751173e-05,2.624258470512318e-07
677,66,2.8309868720488743e-05,2.9829554258409055e-05,2.9627658359128918e-05,3.062018620412945e-07
678,59,2.7567261545975746e-05,2.9829554258409055e-05,2.9580467511426715e-05,4.2905556493916055e-07
679,64,2.7567261545975746e-05,2.9829554258409055e-05,2.9558351000057006e-05,3.7044369286464506e-07
680,74,2.8309868720488743e-05,2.9829554258409055e-05,2.958650350354276e-05,3.243916518121744e-07
681,72,2.7720315239387456e-05,2.9829554258409055e-05,2.9536400678390125e-05,4.130640698612587e-07
682,66,2.7720315239387456e-05,2.9829554258409055e-05,2.95449285079029e-05,4.0084036498078906e-07
683,64,2.7720315239387456e-05,2.9829554258409055e-05,2.946798688131075e-05,4.5343973528357123e-07
684,64,2.828125683294843e-05,2.9829554258409055e-05,2.9417271539074967e-05,4.014830504620943e-07
685,68,2.828125683294843e-05,2.9829554258409055e-05,2.93598659578357e-05,4.075482210554939e-07
686,64,2.828125683294843e-05,2.9829554258409055e-05,2.9406549571653274e-05,3.5573257111440173e-07
687,69,2.8593383114142375e-05,2.9829554258409055e-05,2.940549421241561e-05,3.8972622548457077e-07
688,68,2.8593383114142375e-05,2.9829554258409055e-05,2.9440397080312186e-05,3.2950125091152944e-07
689,72,2.8593383114142375e-05,2.9829554258409055e-05,2.946668849077352e-05,2.6412439494421454e-07
690,66,2.8436036750364393e-05,2.9829554258409055e-05,2.9495990035696407e-05,2.568250241288154e-07
691,72,2.8593383114142375e-05,2.9829554258409055e-05,2.9490399567311337e-05,2.153963517888281e-07
692,58,2.8110937382005747e-05,2.9829554258409055e-05,2.9482975012136448e-05,3.091081530015824e-07
693,66,2.8110937382005747e-05,2.9829554258409055e-05,2.9443222614694625e-05,3.160568665870571e-07
694,66,2.8110937382005747e-05,2.9829554258409055e-05,2.943592671362484e-05,2.9944639623917955e-07
695,72,2.7512716205038662e-05,2.9829554258409055e-05,2.9404316457391418e-05,3.640215178521678e-07
696,72,2.8303279818535428e-05,2.9829554258409055e-05,2.9410291487826485e-05,3.441437655319463e-07
697,70,2.8303279818535428e-05,2.9829554258409055e-05,2.940326240993641e-05,3.2222658364131065e-07
698,72,2.8428425201367066e-05,2.9829554258409055e-05,2.937928771514668e-05,3.0119807252810203e-07
699,72,2.8428425201367066e-05,2.9829554258409055e-05,2.937849792821313e-05,3.215316140202133e-07
700,66,2.8428425201367066e-05,2.9829554258409055e-05,2.937782797940869e-05,3.253510730134756e-07
701,62,2.843783118405899e-05,2.9829554258409055e-05,2.9389044721671776e-05,2.8681780210348116e-07
702,67,2.843783118405899e-05,2.9829554258409055e-05,2.934277381385922e-05,3.001683684955173e-07
703,68,2.843783118405899e-05,2.9829554258409055e-05,2.932013103973873e-05,3.3705686586200244e-07
704,70,2.843783118405899e-05,2.9829554258409055e-05,2.9277007993094445e-05,3.678905239958997e-07
705,68,2.843783118405899e-05,2.9829554258409055e-05,2.931392213035526e-05,3.2060745584941485e-07
706,72,2.843783118405899e-05,2.9829554258409055e-05,2.9279594708142197e-05,3.536242713927036e-07
707,68,2.810509282556956e-05,2.9829554258409055e-05,2.922052731802078e-05,4.1876662113401433e-07
708,68,2.810509282556956e-05,2.9546578439258163e-05,2.9222657242751958e-05,4.0559100615507973e-07
709,64,2.810509282556956e-05,2.9546578439258163e-05,2.9226766866652686e-05,3.940441359142236e-07
710,72,2.810509282556956e-05,2.9461403262638913e-05,2.91917481655004e-05,4.049451889985807e-07
711,70,2.810509282556956e-05,2.9461403262638913e-05,2.9170467585588985e-05,4.0914647025625017e-07
712,70,2.843783118405899e-05,2.9461403262638913e-05,2.9240145829907298e-05,3.7560728205164116e-07
713,68,2.843783118405899e-05,2.9461403262638913e-05,2.93031616337166e-05,3.170656088893987e-07
714,60,2.843783118405899e-05,2.9461403262638913e-05,2.928026601163603e-05,3.528164478947966e-07
715,68,2.843783118405899e-05,2.9461403262638913e-05,2.9279609165454552e-05,3.4406760872281465e-07
716,62,2.843783118405899e-05,2.9461403262638913e-05,2.9270189736988764e-05,3.360970323136484e-07
717,71,2.843783118405899e-05,2.9461403262638913e-05,2.9248262542325247e-05,3.519422917096952e-07
718,66,2.843783118405899e-05,2.9461403262638913e-05,2.925971880449349e-05,3.6082074911391666e-07
719,64,2.843783118405899e-05,2.9461403262638913e-05,2.927548685013589e-05,3.3757639655992423e-07
720,70,2.843783118405899e-05,2.9461403262638913e-05,2.9283034175911705e-05,3.2987922576049364e-07
721,78,2.843783118405899e-05,2.9461403262638913e-05,2.9286641887983054e-05,3.224903458640187e-07
722,64,2.791125115141772e-05,2.9461403262638913e-05,2.919983745073908e-05,4.104064925041281e-07
723,70,2.791125115141772e-05,2.9599937228305444e-05,2.916657956439808e-05,4.2305000611470826e-07
724,68,2.7672057007078703e-05,2.9599937228305444e-05,2.906420879896773e-05,4.839325764936705e-07
725,68,2.7672057007078703e-05,2.9599937228305444e-05,2.9043717143517903e-05,5.206500014984743e-07
726,58,2.7672057007078703e-05,2.9599937228305444e-05,2.9095813520090046e-05,5.117113110444114e-07
727,68,2.7672057007078703e-05,2.9461403262638913e-05,2.9084782140942925e-05,5.350074037823371e-07
728,66,2.7672057007078703e-05,2.9461403262638913e-05,2.9094150038152617e-05,5.47725610299806e-07
729,72,2.7672057007078703e-05,2.9461403262638913e-05,2.9134276331161498e-05,5.36873030944934e-07
730,68,2.7186673699571092e-05,2.9461403262638913e-05,2.91290411737855e-05,5.664202402147379e-07
731,66,2.7672057007078703e-05,2.9461403262638913e-05,2.912799311383552e-05,5.322128522444556e-07
732,69,2.7672057007078703e-05,2.9461403262638913e-05,2.9195905047167436e-05,4.497866734310146e-07
733,70,2.7672057007078703e-05,2.9461403262638913e-05,2.92059100045127e-05,4.422409674891267e-07
734,72,2.7672057007078703e-05,2.9461403262638913e-05,2.922541521887295e-05,3.93342139373457e-07
735,78,2.7672057007078703e-05,2.9461403262638913e-05,2.9205539593286972e-05,3.8280398392984943e-07
736,60,2.7672057007078703e-05,2.9461403262638913e-05,2.914895599975829e-05,4.2382991893076885e-07
737,64,2.7672057007078703e-05,2.9461403262638913e-05,2.9141642783445636e-05,4.471264583024154e-07
738,72,2.7672057007078703e-05,2.9461403262638913e-05,2.9192292401350048e-05,4.238763067502784e-07
739,73,2.7672057007078703e-05,2.9461403262638913e-05,2.920138883770707e-05,3.967716323776903e-07
740,68,2.7672057007078703e-05,2.9461403262638913e-05,2.92441180641042e-05,3.7487925114619414e-07
741,76,2.7672057007078703e-05,2.9461403262638913e-05,2.925734965612731e-05,3.423331151176697e-07
742,62,2.7672057007078703e-05,2.9461403262638913e-05,2.9200798982878378e-05,4.2527417557169065e-07
743,65,2.7672057007078703e-05,2.9461403262638913e-05,2.9148326413821475e-05,4.940580874743536e-07
744,72,2.7672057007078703e-05,2.9461403262638913e-05,2.9201191707567657e-05,4.6564404111009377e-07
745,68,2.7672057007078703e-05,2.9461403262638913e-05,2.924722174988664e-05,4.0507766447521007e-07
746,56,2.7672057007078703e-05,2.9461403262638913e-05,2.92530111943419e-05,4.0656066120623285e-07
747,67,2.7672057007078703e-05,2.9461403262638913e-05,2.9249151222970128e-05,3.9134763033517607e-07
748,68,2.7672057007078703e-05,2.9461403262638913e-05,2.924365455218397e-05,4.1926171436244464e-07
749,73,2.8278682888874354e-05,2.9461403262638913e-05,2.9276949890116948e-05,3.8939095455176233e-07
750,64,2.8278682888874354e-05,2.9461403262638913e-05,2.9217518487639092e-05,4.2823044949966474e-07
751,69,2.8278682888874354e-05,2.95219408970148e-05,2.9177493526116718e-05,4.7353686983849413e-07
752,74,2.7951594594492207e-05,2.950167921255086e-05,2.913413459795734e-05,5.093217970468288e-07
753,68,2.8278682888874354e-05,2.950167921255086e-05,2.9173407832763424e-05,4.822162856543063e-07
754,69,2.8278682888874354e-05,2.9461403262638913e-05,2.9092122430920577e-05,5.179655162772756e-07
755,78,2.8278682888874354e-05,2.9461403262638913e-05,2.9190747679065772e-05,4.613769983406425e-07
756,64,2.8278682888874354e-05,2.9461403262638913e-05,2.9180694200727734e-05,4.902606431084651e-07
757,76,2.8278682888874354e-05,2.9461403262638913e-05,2.9199715724549837e-05,4.6243538251810785e-07
758,70,2.757750021733453e-05,2.9461403262638913e-05,2.92126020634646e-05,4.694064059484937e-07
759,59,2.757750021733453e-05,2.9461403262638913e-05,2.925047552813227e-05,4.6784387044075576e-07
760,70,2.757750021733453e-05,2.9461403262638913e-05,2.9273673038194057e-05,4.322645164197801e-07
761,70,2.757750021733453e-05,2.9461403262638913e-05,2.9296415295585253e-05,4.1572458548802653e-07
762,68,2.757750021733453e-05,2.9461403262638913e-05,2.9261745392670977e-05,4.7093067980859864e-07
763,68,2.8278682888874354e-05,2.9461403262638913e-05,2.934146231616669e-05,3.1510057448930047e-07
764,72,2.8278682888874354e-05,2.9461403262638913e-05,2.9331153065020258e-05,3.3330633434793684e-07
765,74,2.8278682888874354e-05,2.9461403262638913e-05,2.9355841688645294e-05,2.9472274906151423e-07
766,68,2.8278682888874354e-05,2.9461403262638913e-05,2.937449756428874e-05,2.62216178393666e-07
767,62,2.8278682888874354e-05,2.9461403262638913e-05,2.9418206674314078e-05,1.8928343248903259e-07
768,68,2.8384587154135582e-05,2.9461403262638913e-05,2.939668868126274e-05,2.3942924277113554e-07
769,66,2.784718678809659e-05,2.9461403262638913e-05,2.9367832974047175e-05,3.144988233777115e-07
770,76,2.784718678809659e-05,2.978776242836527e-05,2.9334488985470436e-05,3.8096735793496227e-07
771,72,2.784718678809659e-05,2.978776242836527e-05,2.9376297985095828e-05,3.2280002073769886e-07
772,66,2.784718678809659e-05,2.9461403262638913e-05,2.938525528442626e-05,3.267730213965128e-07
773,70,2.784718678809659e-05,2.9461403262638913e-05,2.9375262961803027e-05,3.3938186438697965e-07
774,72,2.784718678809659e-05,2.9461403262638913e-05,2.9377666849187415e-05,3.1989570094605424e-07
775,74,2.784718678809659e-05,2.9461403262638913e-05,2.930843711844284e-05,3.995249576232051e-07
776,60,2.784718678809659e-05,2.9461403262638913e-05,2.9348369695002904e-05,3.2014654292842955e-07
777,62,2.784718678809659e-05,2.9461403262638913e-05,2.9335592267541515e-05,3.2335149802940986e-07
778,70,2.784718678809659e-05,2.9461403262638913e-05,2.9356511875215976e-05,2.8606721756407744e-07
779,70,2.8384587154135582e-05,2.9461403262638913e-05,2.9392374342637972e-05,2.0620272704493978e-07
780,71,2.8384587154135582e-05,2.9461403262638913e-05,2.9403532623785774e-05,2.149474338290327e-07
781,70,2.8384587154135582e-05,2.9461403262638913e-05,2.9429164838783108e-05,1.414546878642868e-07
782,62,2.8919272668778082e-05,2.9461403262638913e-05,2.943507257033101e-05,1.0848288144203457e-07
783,73,2.8919272668778082e-05,2.9461403262638913e-05,2.942045342365613e-05,1.349943682401537e-07
784,76,2.8919272668778082e-05,2.9461403262638913e-05,2.9427230056079392e-05,1.2271406179710727e-07
785,68,2.8919272668778082e-05,2.9461403262638913e-05,2.943109908746081e-05,1.1853101275162114e-07
786,68,2.8919272668778082e-05,2.9461403262638913e-05,2.9417778020417212e-05,1.3867463214195426e-07
787,72,2.853431555421089e-05,2.9461403262638913e-05,2.9406421621864787e-05,1.6635116950806257e-07
788,72,2.8919272668778082e-05,2.9461403262638913e-05,2.9436059208182998e-05,1.0206255474956697e-07
789,70,2.9023119039280362e-05,2.9461403262638913e-05,2.9436025378285303e-05,9.752669688589195e-08
790,68,2.9023119039280362e-05,2.9461403262638913e-05,2.9434959496456954e-05,9.770930956226559e-08
791,66,2.7945745369395797e-05,2.9461403262638913e-05,2.9431117521638383e-05,1.7666342471886456e-07
792,68,2.7945745369395797e-05,2.9461403262638913e-05,2.9420318516785348e-05,2.2188912270487562e-07
793,70,2.8159198651037364e-05,2.9731947986631306e-05,2.9419294722989802e-05,2.1040355292754012e-07
794,62,2.8159198651037364e-05,2.9731947986631306e-05,2.9422638790969472e-05,2.089149986962056e-07
795,66,2.8159198651037364e-05,2.9461403262638913e-05,2.9391497449344182e-05,2.842884526928188e-07
796,69,2.7514204539205527e-05,2.9461403262638913e-05,2.9359655894196582e-05,3.7255473902841443e-07
797,70,2.77311008954725e-05,2.9461403262638913e-05,2.9375577081958973e-05,3.5591814399036555e-07
798,74,2.77311008954725e-05,2.9461403262638913e-05,2.9406156746673125e-05,2.7220624694577636e-07
799,72,2.77311008954725e-05,2.9461403262638913e-05,2.9389323549798193e-05,3.2932864646065094e-07
800,62,2.77311008954725e-05,2.9461403262638913e-05,2.94052583718349e-05,2.845325938368886e-07
801,78,2.77311008954725e-05,2.9461403262638913e-05,2.9391721341155522e-05,3.2914635032079816e-07
802,72,2.77311008954725e-05,2.9461403262638913e-05,2.937009256156594e-05,3.771996480693659e-07
803,66,2.77311008954725e-05,2.9461403262638913e-05,2.9406156746673125e-05,2.7220624694577636e-07
804,72,2.892934065190291e-05,2.9461403262638913e-05,2.9447559105932732e-05,6.875193751080059e-08
805,74,2.8868811761927573e-05,2.9461403262638913e-05,2.9451598077522694e-05,6.894468217621813e-08
806,70,2.8868811761927573e-05,2.9461403262638913e-05,2.9453995868880023e-05,6.583835585478192e-08
807,62,2.9461403262638913e-05,2.9461403262638913e-05,2.9461403262638913e-05,0.0
808,64,2.9461403262638913e-05,2.9461403262638913e-05,2.9461403262638913e-05,0.0
809,70,2.8853677576366783e-05,2.9461403262638913e-05,2.9453806691560513e-05,6.751980064910188e-08
810,74,2.8164504649405163e-05,2.9461403262638913e-05,2.9429578388458112e-05,1.6855140840663618e-07
811,66,2.8164504649405163e-05,2.9461403262638913e-05,2.9422221686442573e-05,2.101625580054285e-07
812,67,2.8659324495631752e-05,2.9475045731183355e-05,2.9451547808908133e-05,8.91449709711377e-08
813,66,2.8340361811389852e-05,2.9475045731183355e-05,2.9447560775355105e-05,1.2457883528265948e-07
814,74,2.8340361811389852e-05,2.9461403262638913e-05,2.9419364208217073e-05,2.129794367573742e-07
815,64,2.7677881026419028e-05,2.9461403262638913e-05,2.9369044143983095e-05,3.313269665356451e-07
816,73,2.7677881026419028e-05,2.9608774825742648e-05,2.9378667035282846e-05,3.3187320062927166e-07
817,64,2.7677881026419028e-05,2.9608774825742648e-05,2.940017633038266e-05,2.9191685844426986e-07
818,70,2.7677881026419028e-05,2.9608774825742648e-05,2.9298023750032072e-05,4.493585882815757e-07
819,72,2.7677881026419028e-05,2.9475729665636084e-05,2.9331671252313378e-05,3.665861822218585e-07
820,68,2.7677881026419028e-05,2.9461403262638913e-05,2.9289647920778922e-05,4.143278349419566e-07
821,66,2.7677881026419028e-05,2.9461403262638913e-05,2.925325120780866e-05,4.5323317905219034e-07
822,68,2.7677881026419028e-05,2.9461403262638913e-05,2.930268140314175e-05,4.11314912302903e-07
823,72,2.7677881026419028e-05,2.9461403262638913e-05,2.9286477961312954e-05,4.186243163611003e-07
824,74,2.7677881026419028e-05,2.9461403262638913e-05,2.933020671700427e-05,3.471646785465056e-07
825,72,2.7677881026419028e-05,2.9461403262638913e-05,2.928856159017948e-05,4.3634138957679827e-07
826,72,2.7677881026419028e-05,2.9461403262638913e-05,2.9329126267901754e-05,4.040619118311882e-07
